"","Year","Chronology","samp.depth","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sept","Oct","Nov","Dec","Apr_Sep","Jun_Aug"
"225",1907,1.05210277000577,90,-24.6000003814697,-29.7000007629395,-18.8000011444092,-4.70000028610229,5.70000028610229,9.90000057220459,11.6000003814697,9.90000057220459,3.5,-8.60000038146973,-19.1000003814697,-21.3999996185303,-0.38777760896418,-0.901110755072703
"226",1908,1.08614690433163,90,-23.3999996185303,-20.6000003814697,-17.3999996185303,-6.40000009536743,4.80000019073486,11,12.4000005722046,8.69999980926514,1.10000002384186,-10.6999998092651,-17.8999996185303,-19.8000011444092,-1.10444444649749,-0.667777803209083
"227",1909,1.03712414537724,91,-33.5,-26.7000007629395,-16,-8.80000019073486,4,10,12.5,8.80000019073486,1.39999997615814,-9.5,-23.3000011444092,-24.8999996185303,-1.7211112005843,-0.934444533454043
"228",1910,0.941122886922001,91,-27,-26,-16.5,-8.19999980926514,4.09999990463257,9.80000019073486,11.6000003814697,8.19999980926514,4.20000028610229,-8.19999980926514,-18.5,-25.8999996185303,-1.42111106945409,-1.50111113654243
"229",1911,1.04561720430212,91,-31.3000011444092,-18.3999996185303,-18.3000011444092,-9.10000038146973,3.60000014305115,10.3000001907349,12.4000005722046,9.30000019073486,4.20000028610229,-3.90000009536743,-20.1000003814697,-22.6000003814697,-1.25444436305098,-0.701110945807543
"230",1912,0.663489978989998,91,-21.5,-15.6999998092651,-11.5,-3.60000014305115,5.80000019073486,8.40000057220459,11.5,8.69999980926514,3.70000004768372,-5.90000009536743,-17,-23.6000003814697,-0.6211111171378,-1.83444446987575
"231",1913,1.00297859523152,93,-31.2000007629395,-17.5,-15.1000003814697,-6,4.40000009536743,11.8000001907349,11.6000003814697,8.10000038146973,2,-8.90000057220459,-17.8000011444092,-22.6000003814697,-1.0544443551037,-0.86777761247422
"232",1914,0.925213217858122,93,-25.8999996185303,-17.7000007629395,-15.8000001907349,-6.20000028610229,4.70000028610229,11.3000001907349,12.1999998092651,10.1000003814697,1.80000007152557,-4,-16.7000007629395,-16.7000007629395,-0.721111121111448,-0.167777803209097
"233",1915,0.935550191435998,93,-19.2000007629395,-22.3999996185303,-11.1999998092651,-1.70000004768372,6.20000028610229,12.3000001907349,14.1000003814697,9.90000057220459,4.40000009536743,-10.6999998092651,-17.2000007629395,-22.5,1.16222238308854,0.732222451104067
"234",1916,0.80380458462828,93,-25.7000007629395,-23.5,-20.5,-3.29999995231628,3.79999995231628,10.5,11.8000001907349,9.40000057220459,3.90000009536743,-5.20000028610229,-18,-26.8999996185303,-0.35444438689284,-0.801111009385833
"235",1917,0.902380419511861,96,-28.8000011444092,-19.5,-14.1000003814697,-5.30000019073486,3.29999995231628,9.40000057220459,10.6000003814697,10.1999998092651,4,-7.59999990463257,-23.3000011444092,-31.8999996185303,-1.00444444252386,-1.30111100938587
"236",1918,0.962923614947092,96,-24.3999996185303,-23.5,-21.2000007629395,-7.90000009536743,2.10000014305115,9,13,8.60000038146973,5.20000028610229,-7.70000028610229,-19.3999996185303,-23.8000011444092,-1.37111107740137,-1.16777780320909
"237",1919,0.595367959232876,96,-26.3999996185303,-20.2000007629395,-18.3999996185303,-4.80000019073486,4,8.40000057220459,12.5,10,4.20000028610229,-7.90000009536743,-20.5,-24.3000011444092,-0.65444441868199,-1.0677777396308
"238",1920,0.819229382873522,96,-29.2000007629395,-15.3000001907349,-19.5,-9.60000038146973,1.39999997615814,9.80000019073486,11.1000003814697,8.5,2.5,-9.69999980926514,-17.2000007629395,-23.3000011444092,-2.42111116879517,-1.56777773963081
"239",1921,0.823416612707204,97,-29.1000003814697,-23.8999996185303,-15.5,-6.20000028610229,3.20000004768372,10.9000005722046,12,10.4000005722046,2,-7.30000019073486,-18.6000003814697,-20.7000007629395,-0.987777712278888,-0.26777754889593
"240",1922,0.61557246174011,98,-21.3000011444092,-22.6000003814697,-19.6000003814697,-5.80000019073486,1.89999997615814,8.90000057220459,10.4000005722046,8.30000019073486,1.80000007152557,-4.90000009536743,-17.3999996185303,-23.2000007629395,-2.12111099792851,-2.16777748531765
"241",1923,0.946311082519197,98,-27.3999996185303,-17.8999996185303,-17.6000003814697,-5.40000009536743,4.20000028610229,10.6999998092651,13.1000003814697,12.1000003814697,3.79999995231628,-2.5,-14.1999998092651,-27.3000011444092,0.0455555892652798,0.598888927035837
"242",1924,0.718662028209645,101,-23.2000007629395,-22.8000011444092,-10.9000005722046,-11.9000005722046,4,10,10.5,8.69999980926514,2.5,-10.3000001907349,-15.3000001907349,-26.2000007629395,-2.40444465710057,-1.63444466061062
"243",1925,0.738725810457883,101,-33.1000022888184,-27.7000007629395,-17,-6.09999990463257,4.80000019073486,10.1999998092651,11.3000001907349,9.69999980926514,4.70000028610229,-3.5,-14.3000001907349,-21.8000011444092,-0.604444466365707,-0.96777799394395
"244",1926,0.865319134394135,105,-13.5,-21,-9.60000038146973,-3,5,11.5,12.1000003814697,9.90000057220459,5,-4.80000019073486,-13.9000005722046,-24.3000011444092,0.378888962335055,-0.201110945807567
"245",1927,0.928545981363994,105,-24.3000011444092,-19.8999996185303,-17,-10.1999998092651,3.90000009536743,11,13.1000003814697,9.60000038146973,2.10000014305115,-9.5,-24.3000011444092,-26.5,-1.45444433126184,-0.134444342719187
"246",1928,0.871695567144063,105,-20.2000007629395,-16.6000003814697,-19.8000011444092,-7,3.70000004768372,10.5,11.6999998092651,8.80000019073486,2.40000009536743,-8.10000038146973,-13.4000005722046,-18.8999996185303,-1.35444450610214,-1.03444459703234
"247",1929,1.127215082962,108,-20.3000011444092,-17.6000003814697,-19.3000011444092,-6.70000028610229,3.79999995231628,10.5,10.6000003814697,8.60000038146973,6.09999990463257,-5,-14,-25,-0.887777807646328,-1.46777767605252
"248",1930,0.950210666917962,109,-24.3999996185303,-27.8000011444092,-17.7000007629395,-7.09999990463257,4.5,10.1999998092651,12.5,9.90000057220459,3.60000014305115,-7.90000009536743,-20.2000007629395,-18.8000011444092,-0.771111093295949,-0.501111136542434
"249",1931,0.89997670571034,110,-20.2000007629395,-17,-16.7000007629395,-6.20000028610229,2.40000009536743,9.90000057220459,10.6000003814697,8.40000057220459,3.20000004768372,-7.80000019073486,-16.3000011444092,-23.8000011444092,-1.6544442994727,-1.73444408840604
"250",1932,1.00860298797865,111,-28.8000011444092,-29.5,-14.1999998092651,-3.70000004768372,3.90000009536743,9.10000038146973,11.6000003814697,8.5,2.70000004768372,-6.30000019073486,-23.5,-24.8999996185303,-1.02111105355952,-1.63444434271919
"251",1933,0.928699035528177,112,-31.2000007629395,-24.1000003814697,-17.2000007629395,-5.20000028610229,4,8.10000038146973,11.1000003814697,9,2.40000009536743,-10,-16.7000007629395,-33.2999992370605,-1.47111110124323,-1.96777767605252
"252",1934,1.17132963083878,112,-30.8000011444092,-15.6999998092651,-16.3999996185303,-4.70000028610229,3.60000014305115,9.69999980926514,10.6999998092651,9.19999980926514,3.29999995231628,-5.09999990463257,-17.6000003814697,-20.3999996185303,-1.07111132376724,-1.50111145443387
"253",1935,1.3088120038381,112,-26.3000011444092,-16.3999996185303,-18.5,-6.5,1.80000007152557,9,11.9000005722046,7.20000028610229,2.5,-8.80000019073486,-19.8999996185303,-24.8999996185303,-2.05444437497192,-2.0011109775967
"254",1936,1.19447693131901,114,-24,-28,-16.3999996185303,-6.5,4.20000028610229,12.5,12,10.9000005722046,2.5,-5.59999990463257,-15.1000003814697,-27.7000007629395,-0.437777720226178,0.432222260369204
"255",1937,1.13258770155372,114,-17.8000011444092,-24.5,-15.6999998092651,-6.80000019073486,2.40000009536743,11.1000003814697,11.4000005722046,8.19999980926514,5,-4.09999990463257,-14.4000005722046,-24.3000011444092,-1.15444441868199,-1.13444434271918
"256",1938,1.02470826798191,116,-26.6000003814697,-24.3999996185303,-14.9000005722046,-3.70000004768372,4.09999990463257,9.30000019073486,11.8000001907349,9.80000019073486,6.09999990463257,-2.10000014305115,-15.8000001907349,-21.6000003814697,-0.13777780764632,-1.06777773963079
"257",1939,1.12891578913769,116,-24.6000003814697,-22.5,-18.2000007629395,-5.30000019073486,3.70000004768372,10.4000005722046,12.1000003814697,8.60000038146973,2.70000004768372,-9.69999980926514,-18.6000003814697,-18,-1.00444432331456,-1.00111081865099
"258",1940,0.846919273257035,117,-18.8999996185303,-18.3999996185303,-14.3000001907349,-0.400000005960464,4.70000028610229,10.5,12.8000001907349,9.90000057220459,4.80000019073486,-5.20000028610229,-17.2000007629395,-19.8999996185303,0.678889009025369,-0.301111009385833
"259",1941,1.16811022241619,117,-24,-16.3999996185303,-13.5,-2.40000009536743,4.59999990463257,11.3000001907349,11.4000005722046,10.8000001907349,3.29999995231628,-8.80000019073486,-20.1000003814697,-24.8000011444092,0.128888922598644,-0.201110945807529
"260",1942,1.20055506674573,118,-17.6000003814697,-14.6000003814697,-16.1000003814697,-4.20000028610229,6.70000028610229,11.4000005722046,12.4000005722046,10.3000001907349,5.59999990463257,-4.80000019073486,-21.5,-30.8999996185303,0.662222343352119,-0.00111081865096274
"261",1943,1.30713501556683,121,-29.2000007629395,-17.8999996185303,-16.3000011444092,-4.90000009536743,4.70000028610229,12,12.1999998092651,9,4.20000028610229,-4.80000019073486,-12.1000003814697,-17.3000011444092,-0.171111148926952,-0.301111327277297
"262",1944,1.16817070445277,122,-20.8999996185303,-15.5,-16.7000007629395,-7.90000009536743,4.70000028610229,11,12.6999998092651,8.69999980926514,3.10000014305115,-4.80000019073486,-15.9000005722046,-19.7000007629395,-0.987777871224618,-0.56777805752225
"263",1945,1.18719667102128,124,-17.3000011444092,-17.6000003814697,-15.6999998092651,-9.10000038146973,1.5,8.80000019073486,11.4000005722046,8.90000057220459,3.40000009536743,-6.59999990463257,-23.5,-21.3000011444092,-2.22111102177037,-1.66777748531765
"264",1946,1.43424129154978,124,-21.3000011444092,-19.7000007629395,-19.8999996185303,-7.09999990463257,4.40000009536743,12.3000001907349,13.1000003814697,8.40000057220459,3.29999995231628,-4.5,-21.3000011444092,-31.2000007629395,-0.637777648700605,-0.101110882229266
"265",1947,1.03719332614442,126,-31.3999996185303,-20.2000007629395,-12,-6.09999990463257,4.70000028610229,9.30000019073486,13.1999998092651,7.40000009536743,2.60000014305115,-6.70000028610229,-12.3000001907349,-16.8999996185303,-1.18777775996262,-1.40111123190987
"266",1948,1.18518882546008,126,-19.7000007629395,-23.8000011444092,-18.7000007629395,-9.40000057220459,3.70000004768372,11.1000003814697,11.3000001907349,7.09999990463257,2,-6.5,-20.8999996185303,-29,-2.07111120455794,-1.53444443808661
"267",1949,0.737264261177088,128,-23.2000007629395,-26.7000007629395,-11,-8.10000038146973,2.10000014305115,7.59999990463257,11.6999998092651,9.69999980926514,5.90000009536743,-6.20000028610229,-11.9000005722046,-26.3999996185303,-1.55444463325872,-1.70111142264473
"268",1950,1.32023336767024,130,-24.8000011444092,-29.5,-12.4000005722046,-6.09999990463257,4.30000019073486,11,12.8000001907349,10.9000005722046,4.90000009536743,-6.90000009536743,-23.8000011444092,-21.3000011444092,-0.0711110058757899,0.19888899061417
"269",1951,0.961295309001363,130,-29.3999996185303,-24.3999996185303,-21.5,-3.70000004768372,5.30000019073486,9.69999980926514,12.8000001907349,10.6999998092651,4.80000019073486,-9.90000057220459,-13.6999998092651,-24.8000011444092,0.228888827231197,-0.301111327277283
"270",1952,1.237915566102,132,-29.8000011444092,-20.5,-16.3000011444092,-6.80000019073486,1,10.1000003814697,11.9000005722046,8.60000038146973,2.20000004768372,-4.40000009536743,-9.80000019073486,-20.1000003814697,-1.87111099792851,-1.16777748531765
"271",1953,1.07743889881303,132,-30.5,-18.3000011444092,-17.5,-2.5,5.70000028610229,12.1000003814697,13.1000003814697,9.80000019073486,4,-7.30000019073486,-17.8999996185303,-20.8000011444092,0.662222343352098,0.298889054192423
"272",1954,1.08318907279529,132,-24.8999996185303,-27.2000007629395,-13.9000005722046,-8.40000057220459,5,10.1000003814697,11.5,10.6000003814697,3,-4.5,-12.6999998092651,-29.7000007629395,-1.07111116482153,-0.634444342719197
"273",1955,1.17020608278868,132,-19.5,-25.3999996185303,-16.3000011444092,-8.40000057220459,3.5,9.40000057220459,13.3000001907349,8.10000038146973,3.60000014305115,-7.70000028610229,-25.5,-26.3000011444092,-1.4544444107347,-1.10111088222926
"274",1956,0.938465765114629,132,-29.1000003814697,-25.6000003814697,-16.8000011444092,-5,4,9.90000057220459,12.4000005722046,9.19999980926514,2.5,-11.1999998092651,-20.8999996185303,-31.6000003814697,-0.871111037664938,-0.86777761247422
"275",1957,1.13185446245674,132,-19.6000003814697,-21.8999996185303,-12.9000005722046,-4.59999990463257,4.09999990463257,12.3000001907349,12.1000003814697,12,4,-5.20000028610229,-12.5,-26.8000011444092,0.278888898756773,0.765555593702537
"276",1958,1.21613200000426,132,-20.3000011444092,-21.3999996185303,-13.4000005722046,-3.29999995231628,4.80000019073486,13.3000001907349,13.6000003814697,10.5,3.70000004768372,-12,-18.8000011444092,-23.5,0.72888894644049,1.09888892703587
"277",1959,1.08221242181996,132,-30.2000007629395,-16.8999996185303,-23.2000007629395,-7.70000028610229,3.29999995231628,11.6999998092651,10.1000003814697,8.60000038146973,3.10000014305115,-8.60000038146973,-17.3999996185303,-23.8999996185303,-1.52111113303238,-1.23444440629749
"278",1960,1.49353545658006,132,-22.8999996185303,-17.1000003814697,-18.8000011444092,-7.30000019073486,6.40000009536743,9.60000038146973,11.9000005722046,9.19999980926514,2.5,-6.80000019073486,-20.1000003814697,-16.8999996185303,-0.98777775201532,-1.13444434271917
"279",1961,1.33989743030042,132,-20.6000003814697,-22.7000007629395,-20.5,-8.69999980926514,4.90000009536743,10.4000005722046,11.6999998092651,9.10000038146973,3.70000004768372,-9.60000038146973,-21.5,-32.2000007629395,-1.18777768048975,-0.96777767605252
"280",1962,1.34178676978215,132,-23.1000003814697,-17.3999996185303,-17.6000003814697,-5.90000009536743,2.10000014305115,10.1999998092651,13,11,2.20000004768372,-4.90000009536743,-16.7000007629395,-22.5,-0.937777879171903,0.0322220060560365
"281",1963,0.916198475794549,136,-20.1000003814697,-19,-17.3999996185303,-6.40000009536743,5.09999990463257,8.60000038146973,12,10,4.40000009536743,-6.40000009536743,-23.7000007629395,-17.8000011444092,-0.754444482260277,-1.16777780320909
"282",1964,1.31177393427096,136,-26.8999996185303,-19.5,-21.8000011444092,-8.40000057220459,0,10.6999998092651,11.6000003814697,9.60000038146973,4,-5,-17.3999996185303,-33.1000022888184,-1.78777786327734,-0.734444406297487
"283",1965,1.11643404940812,136,-27.3000011444092,-27.5,-7.5,-4.70000028610229,2,9.10000038146973,11.9000005722046,8.69999980926514,5.5,-11.8000001907349,-17.8999996185303,-25.3999996185303,-0.95444445047113,-1.46777767605251
"284",1966,1.12428798199185,136,-32.7000007629395,-22.1000003814697,-20.2000007629395,-7.5,2.70000004768372,11.6000003814697,12.1999998092651,9.10000038146973,5,-7.59999990463257,-19.6000003814697,-26.7000007629395,-0.854444426629285,-0.401111072964153
"285",1967,1.11194341808671,136,-26.5,-22.6000003814697,-15.3000001907349,-4.70000028610229,3.29999995231628,11.5,11.6999998092651,10.1000003814697,4.40000009536743,-7.5,-15.4000005722046,-21.7000007629395,-0.321111204557957,-0.267777866787397
"286",1968,1.12408522626609,136,-25.6000003814697,-21.3999996185303,-12.6999998092651,-6.5,3.90000009536743,10.5,13.8000001907349,10.4000005722046,2.40000009536743,-8.5,-17.5,-29.3999996185303,-0.621111037664933,0.19888899061417
"287",1969,1.03186770765295,136,-32.7999992370605,-23.2000007629395,-15,-2,5.20000028610229,13.3000001907349,11.1000003814697,6.40000009536743,4.80000019073486,-3.10000014305115,-19.6000003814697,-16,0.0955556607908699,-1.10111104117499
"288",1970,0.682667722924194,136,-27.1000003814697,-15.6999998092651,-10.6000003814697,-4.80000019073486,5,9.30000019073486,12,9.30000019073486,0.699999988079071,-11.1999998092651,-15.6999998092651,-24.8000011444092,-1.12111116680834,-1.16777780320909
"289",1971,1.22183810221098,136,-35.7000007629395,-22.5,-20.7000007629395,-7.40000009536743,3.40000009536743,12,12.1999998092651,9.19999980926514,3.29999995231628,-8.30000019073486,-20.1000003814697,-24.3999996185303,-0.92111126813624,-0.234444724188917
"290",1972,0.952801393718041,136,-30.2000007629395,-27,-22,-11.1999998092651,3.29999995231628,10.5,13.4000005722046,11.1999998092651,1.60000002384186,-7.20000028610229,-17.2000007629395,-23.2000007629395,-1.57111110521687,0.332222196790903
"291",1973,0.790695140376128,136,-29.3999996185303,-22.6000003814697,-15.1999998092651,-3.70000004768372,4.70000028610229,10.5,12.1000003814697,8.69999980926514,4.5,-8.40000057220459,-23.3999996185303,-21.8000011444092,-0.237777791751758,-0.93444453345405
"292",1974,1.05488430221248,138,-28.7000007629395,-28.3000011444092,-17.8000011444092,-4.90000009536743,5,9.69999980926514,12.4000005722046,10.6999998092651,5.80000019073486,-9.19999980926514,-19,-24.8000011444092,0.0788888510730517,-0.43444453345405
"293",1975,1.05717657505431,138,-28.2000007629395,-22.6000003814697,-14.8000001907349,-5.90000009536743,5.40000009536743,10.9000005722046,13.9000005722046,9.69999980926514,3.79999995231628,-8,-23.8999996185303,-28.8000011444092,-0.0711110456122231,0.132222387525784
"294",1976,0.971098059625201,138,-25,-27,-15.6000003814697,-3,4.20000028610229,10.6000003814697,12.6999998092651,11.6000003814697,5.20000028610229,-7.5,-10.9000005722046,-22.7000007629395,0.51222232745752,0.265555593702503
"295",1977,1.04090628516211,138,-15.5,-13.8000001907349,-18.1000003814697,-6.80000019073486,4.40000009536743,10.8000001907349,13,13.1000003814697,4.80000019073486,-6.20000028610229,-23.2000007629395,-27.3000011444092,0.178888914651345,0.932222260369204
"296",1978,0.898045256433898,140,-19.6000003814697,-18.3000011444092,-13.5,-3.70000004768372,4.70000028610229,9,13.6000003814697,11.1000003814697,5.80000019073486,-8.5,-15.1999998092651,-20.2000007629395,0.378889002071478,-0.134444342719197
"297",1979,1.03870015393552,140,-22.5,-29.7000007629395,-15,-5,5.90000009536743,10,13,12.3000001907349,5.09999990463257,-3.70000004768372,-10,-27,0.512222168511823,0.398888799879304
"298",1980,1.24487007064012,140,-26.1000003814697,-14.3000001907349,-12.9000005722046,-3.10000014305115,6.20000028610229,11.1000003814697,12.4000005722046,9.10000038146973,1.89999997615814,-4.20000028610229,-14.1999998092651,-33.7000007629395,-0.104444287551775,-0.501110818650986
"299",1981,0.992187830902378,139,-10.4000005722046,-17.6000003814697,-8.69999980926514,-5.90000009536743,7.5,9.69999980926514,10.8000001907349,9,3.10000014305115,-5.40000009536743,-14.8000001907349,-22.5,-0.671111188663366,-1.53444459703232
"300",1982,1.48638408194779,139,-31.1000003814697,-22.6000003814697,-15.4000005722046,-7,2.60000014305115,10.6999998092651,13.1000003814697,9.5,5.5,-11.6999998092651,-19.2000007629395,-20.3999996185303,-0.637777807646335,-0.267777866787397
"301",1983,1.24048837917757,139,-26.8000011444092,-19.2000007629395,-16.3000011444092,-3.10000014305115,4.09999990463257,11.6000003814697,13,8.60000038146973,0.699999988079071,-9.10000038146973,-15.5,-23.2000007629395,-0.554444444510673,-0.301111009385853
"302",1984,1.11730020237309,139,-23.3000011444092,-25.2000007629395,-11.3000001907349,-5.40000009536743,3.90000009536743,11.6999998092651,11.6999998092651,8.40000057220459,4.5,-7.80000019073486,-20.3000011444092,-23.5,-0.571111164821529,-0.7677778667874
"303",1985,1.17697637700308,141,-12.9000005722046,-25.1000003814697,-13.9000005722046,-10.6999998092651,3.40000009536743,9.5,12.3000001907349,9.19999980926514,3.20000004768372,-10.1999998092651,-22.2000007629395,-14.9000005722046,-1.88777780764631,-1.03444459703232
"304",1986,1.11969592296512,141,-18.8000011444092,-18.1000003814697,-18.2000007629395,-10.9000005722046,3.20000004768372,11.4000005722046,12.6999998092651,8.40000057220459,4.40000009536743,-7,-21.3000011444092,-16,-1.50444444252385,-0.5344442791409
"305",1987,0.892254223021066,141,-18.8999996185303,-18.5,-15.6000003814697,-4.90000009536743,4.90000009536743,11.1999998092651,13.1000003814697,10,3.29999995231628,-3.70000004768372,-15.5,-21,-0.104444506102147,0.0655554665459365
"306",1988,0.949662185472371,141,-22.1000003814697,-18.8000011444092,-12.3000001907349,-3.60000014305115,5.80000019073486,12,13.5,10.1000003814697,3.60000014305115,-10.4000005722046,-20.3999996185303,-18,0.528888898756767,0.49888886345757
"307",1989,1.08558209701798,141,-31.5,-17.6000003814697,-18.3999996185303,-2.20000004768372,4.59999990463257,10.9000005722046,13.6999998092651,12.1999998092651,5.5,-7.09999990463257,-23,-17.3000011444092,1.07888881133661,0.89888879987927
"308",1990,1.11592058760316,141,-25.8999996185303,-31.2000007629395,-11.6999998092651,-1.70000004768372,7.40000009536743,11.8000001907349,14,11.1999998092651,4.09999990463257,-8.19999980926514,-24.3999996185303,-24.7000007629395,1.42888879544205,0.96555540296767
"309",1991,0.992821202768291,141,-22.2000007629395,-19.8999996185303,-15.1000003814697,-2.60000014305115,6.5,12.1000003814697,11.6999998092651,8.90000057220459,5.59999990463257,-8.30000019073486,-19.2000007629395,-22.5,0.662222224142808,-0.467777676052534
"310",1992,1.02549797410851,141,-19.6000003814697,-22.3999996185303,-12.9000005722046,-6.70000028610229,2,11.6999998092651,13.5,9.80000019073486,0.200000002980232,-10.5,-15.4000005722046,-25.2000007629395,-1.28777791046434,0.29888873630099
"311",1993,0.731038783747402,141,-22.6000003814697,-18.5,-12.3000001907349,-1.10000002384186,6.59999990463257,12.1000003814697,14.3000001907349,10.1000003814697,3.70000004768372,-4.5,-16.1000003814697,-18.7000007629395,1.2455556170808,0.798889054192437
"312",1994,0.770768823099047,141,-21.3999996185303,-23.6000003814697,-14.5,-3,6,10.8000001907349,14,12.1000003814697,3.40000009536743,-7.5,-20.8999996185303,-24,0.845555581318012,0.932222260369204
"313",1995,0.937591173872186,141,-22.7000007629395,-19.1000003814697,-18.3000011444092,-0.200000002980232,7.5,11.9000005722046,12.9000005722046,10,6.40000009536743,-7,-20.3000011444092,-22.8000011444092,1.71222234285541,0.23222245110407
"314",1996,0.948658934260834,141,-29.8000011444092,-20.3999996185303,-13.9000005722046,-4.90000009536743,4.80000019073486,11,12.8000001907349,8.60000038146973,2.40000009536743,-13.5,-21.5,-26,-0.587777736120745,-0.567777739630786
"315",1997,1.05342032927744,141,-26.6000003814697,-14.4000005722046,-18,-3.90000009536743,5.09999990463257,12,13.6999998092651,11.1999998092651,6.20000028610229,-10.6000003814697,-14.6999998092651,-20.7000007629395,1.01222208903894,0.932221942477736
"316",1998,0.891724901537398,141,-22,-16.8999996185303,-12.8000001907349,-1.10000002384186,6.5,11.6000003814697,13.4000005722046,9.10000038146973,4.90000009536743,-7,-17.8000011444092,-22.8000011444092,1.02888903783427,-0.00111081865098643
"317",1999,1.05676318693767,141,-26.7000007629395,-26.3000011444092,-15.5,-4.20000028610229,4.30000019073486,12.4000005722046,12.8000001907349,11.3000001907349,4.80000019073486,-8.10000038146973,-19.8999996185303,-23.6000003814697,0.528888978229645,0.798889054192471
"318",2000,1.07670589089007,141,-23.8000011444092,-14.1999998092651,-11.1000003814697,-5.09999990463257,2.90000009536743,11.8000001907349,12,8,2.5,-8.40000057220459,-13.8000001907349,-19.5,-1.02111113303237,-0.767777866787363
"319",2001,0.976397532667553,141,-15.6000003814697,-17.1000003814697,-14.3000001907349,-4.59999990463257,2.60000014305115,11.9000005722046,12.1000003814697,11,5.20000028610229,-8.30000019073486,-18.6000003814697,-23.8000011444092,-0.00444428357813168,0.298889054192437
"320",2002,0.957746583137824,141,-18,-19.7000007629395,-16.6000003814697,-8.19999980926514,5.20000028610229,10.8000001907349,12.6999998092651,9.10000038146973,5.09999990463257,-3.90000009536743,-9.69999980926514,-15.6999998092651,-0.587777736120752,-0.50111113654242
"321",2003,0.914020120087447,141,-20.5,-15.1999998092651,-15.6000003814697,-3.60000014305115,4.20000028610229,11.1999998092651,13.4000005722046,10.1000003814697,3.10000014305115,-3.29999995231628,-16.8999996185303,-22.2000007629395,0.0288889782296216,0.198888990614137
"322",2004,0.94090654758129,141,-27.2000007629395,-18.6000003814697,-17.1000003814697,-3.29999995231628,6.30000019073486,13.4000005722046,14.1999998092651,12.3000001907349,2.10000014305115,-5.90000009536743,-15.1000003814697,-21.2000007629395,1.12888896233506,1.9322222603692
"323",2005,0.684044442462512,141,-22.2000007629395,-19.8000011444092,-10.6999998092651,-3.5,7.70000028610229,11.6999998092651,12.4000005722046,10.9000005722046,5.40000009536743,-5.20000028610229,-20.5,-17.2000007629395,1.06222235924668,0.298889054192437
"324",2006,0.941601327834774,141,-25.3000011444092,-15.8000001907349,-17.1000003814697,-5.20000028610229,6.20000028610229,11.3000001907349,13.1000003814697,9.90000057220459,5.80000019073486,-4.5,-23.8000011444092,-18.8999996185303,0.478889025913348,0.0655557844374002
"325",2007,1.04335213309288,141,-22,-22.8000011444092,-21.7000007629395,-1.89999997615814,5.70000028610229,12.1000003814697,13.8000001907349,11.6000003814697,5.09999990463257,-7.20000028610229,-12.1999998092651,-20.3999996185303,1.36222233143118,1.13222238752577
"326",2008,0.797936418085099,141,-24.2000007629395,-21.8999996185303,-13.6999998092651,-4.30000019073486,5.5,10.9000005722046,12.1000003814697,9.40000057220459,4.59999990463257,-9.69999980926514,-17.3000011444092,-23.5,-0.00444432331455991,-0.567777421739367
"327",2009,0.871109319059921,141,-25,-21.3000011444092,-17.8999996185303,-4.59999990463257,5.70000028610229,11.1999998092651,14,10.1000003814697,5.20000028610229,-4.59999990463257,-18.7000007629395,-20,0.562222279773808,0.39888879987927
"328",2010,0.859470311213362,141,-21.5,-16.3000011444092,-13.6000003814697,-2.60000014305115,6.90000009536743,11.1000003814697,12.1999998092651,11.3000001907349,4.20000028610229,-5.80000019073486,-14.1999998092651,-26.2000007629395,0.812222240037385,0.165555530124237
"329",2011,0.908494242349481,65,-22.2000007629395,-22.8000011444092,-17.3999996185303,-5,6.09999990463257,11.1999998092651,12.3000001907349,9.5,5.30000019073486,-5.09999990463257,-23.2000007629395,-17.8999996185303,0.195555485950578,-0.367777930365663
"330",2012,0.876133054560712,65,-32.2000007629395,-15.5,-18.5,-2.29999995231628,4.5,11.6999998092651,11.6999998092651,9.69999980926514,4.40000009536743,-9,-23.5,-27.1000003814697,0.245555398530421,-0.334444787767217
"331",2013,0.835872767969096,64,-19.6000003814697,-18.3999996185303,-16.7000007629395,-11.1000003814697,2.60000014305115,13.8000001907349,13.6999998092651,11.1000003814697,3.70000004768372,-1.80000007152557,-18.1000003814697,-23.7000007629395,-0.737777831488182,1.49888886345757
"332",2014,0.653818901055027,63,-13.8000001907349,-22.3000011444092,-14.5,-4.09999990463257,6.30000019073486,9.90000057220459,12.1999998092651,10.6000003814697,4.40000009536743,-7.5,-14.3000001907349,-15.6000003814697,0.178888994124191,-0.467777676052534
"333",2015,0.772340234666397,63,-21.8000011444092,-18.2000007629395,-13,-2.10000014305115,8.40000057220459,11.8000001907349,12.9000005722046,9.30000019073486,2.79999995231628,-3.70000004768372,-14.6999998092651,-20,0.812222359246687,-0.0344442791408763
"334",2016,0.65696690206737,63,-15.1999998092651,-14.1999998092651,-10.1000003814697,0.100000001490116,7.20000028610229,11.8000001907349,13.8000001907349,12,4.70000028610229,-7.40000009536743,-16.8000011444092,-22.8999996185303,1.89555562925009,1.16555553012427
"335",2017,0.963787587316937,63,-23.3000011444092,-19.5,-20.8000011444092,-2.20000004768372,5.70000028610229,12.1000003814697,14.5,10.6999998092651,5.70000028610229,-4.5,-19,-15,1.37888892259862,1.06555546654594
